series_id,indicator_name,frequency,fecha,valor,anio,mes,dia,trimestre
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-25,2.75,2021,10,25,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-26,2.75,2021,10,26,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-27,2.75,2021,10,27,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-28,2.75,2021,10,28,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-10-29,2.75,2021,10,29,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-02,2.75,2021,11,2,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-03,2.75,2021,11,3,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-04,2.75,2021,11,4,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-05,2.75,2021,11,5,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-08,2.75,2021,11,8,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-09,2.75,2021,11,9,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-10,2.75,2021,11,10,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-11,2.75,2021,11,11,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-12,2.75,2021,11,12,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-15,2.75,2021,11,15,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-16,2.75,2021,11,16,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-17,2.75,2021,11,17,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-18,2.75,2021,11,18,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-19,2.75,2021,11,19,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-22,2.75,2021,11,22,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-23,2.75,2021,11,23,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-24,2.75,2021,11,24,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-25,2.75,2021,11,25,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-26,2.75,2021,11,26,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-29,2.75,2021,11,29,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-11-30,2.75,2021,11,30,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-01,2.75,2021,12,1,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-02,2.75,2021,12,2,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-03,2.75,2021,12,3,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-06,2.75,2021,12,6,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-07,2.75,2021,12,7,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-09,2.75,2021,12,9,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-10,2.75,2021,12,10,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-13,2.75,2021,12,13,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-14,2.75,2021,12,14,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-15,4.0,2021,12,15,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-16,4.0,2021,12,16,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-17,4.0,2021,12,17,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-20,4.0,2021,12,20,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-21,4.0,2021,12,21,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-22,4.0,2021,12,22,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-23,4.0,2021,12,23,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-24,4.0,2021,12,24,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-27,4.0,2021,12,27,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-28,4.0,2021,12,28,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-29,4.0,2021,12,29,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2021-12-30,4.0,2021,12,30,4
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-03,4.0,2022,1,3,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-04,4.0,2022,1,4,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-05,4.0,2022,1,5,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-06,4.0,2022,1,6,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-07,4.0,2022,1,7,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-10,4.0,2022,1,10,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-11,4.0,2022,1,11,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-12,4.0,2022,1,12,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-13,4.0,2022,1,13,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-14,4.0,2022,1,14,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-17,4.0,2022,1,17,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-18,4.0,2022,1,18,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-19,4.0,2022,1,19,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-20,4.0,2022,1,20,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-21,4.0,2022,1,21,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-24,4.0,2022,1,24,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-25,4.0,2022,1,25,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-26,4.0,2022,1,26,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-27,5.5,2022,1,27,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-28,5.5,2022,1,28,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-01-31,5.5,2022,1,31,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-01,5.5,2022,2,1,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-02,5.5,2022,2,2,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-03,5.5,2022,2,3,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-04,5.5,2022,2,4,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-07,5.5,2022,2,7,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-08,5.5,2022,2,8,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-09,5.5,2022,2,9,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-10,5.5,2022,2,10,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-11,5.5,2022,2,11,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-14,5.5,2022,2,14,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-15,5.5,2022,2,15,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-16,5.5,2022,2,16,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-17,5.5,2022,2,17,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-18,5.5,2022,2,18,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-21,5.5,2022,2,21,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-22,5.5,2022,2,22,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-23,5.5,2022,2,23,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-24,5.5,2022,2,24,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-25,5.5,2022,2,25,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-02-28,5.5,2022,2,28,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-01,5.5,2022,3,1,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-02,5.5,2022,3,2,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-03,5.5,2022,3,3,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-04,5.5,2022,3,4,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-07,5.5,2022,3,7,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-08,5.5,2022,3,8,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-09,5.5,2022,3,9,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-10,5.5,2022,3,10,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-11,5.5,2022,3,11,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-14,5.5,2022,3,14,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-15,5.5,2022,3,15,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-16,5.5,2022,3,16,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-17,5.5,2022,3,17,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-18,5.5,2022,3,18,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-21,5.5,2022,3,21,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-22,5.5,2022,3,22,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-23,5.5,2022,3,23,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-24,5.5,2022,3,24,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-25,5.5,2022,3,25,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-28,5.5,2022,3,28,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-29,5.5,2022,3,29,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-30,7.0,2022,3,30,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-03-31,7.0,2022,3,31,1
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-01,7.0,2022,4,1,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-04,7.0,2022,4,4,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-05,7.0,2022,4,5,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-06,7.0,2022,4,6,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-07,7.0,2022,4,7,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-08,7.0,2022,4,8,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-11,7.0,2022,4,11,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-12,7.0,2022,4,12,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-13,7.0,2022,4,13,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-14,7.0,2022,4,14,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-18,7.0,2022,4,18,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-19,7.0,2022,4,19,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-20,7.0,2022,4,20,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-21,7.0,2022,4,21,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-22,7.0,2022,4,22,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-25,7.0,2022,4,25,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-26,7.0,2022,4,26,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-27,7.0,2022,4,27,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-28,7.0,2022,4,28,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-04-29,7.0,2022,4,29,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-02,7.0,2022,5,2,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-03,7.0,2022,5,3,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-04,7.0,2022,5,4,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-05,7.0,2022,5,5,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-06,8.25,2022,5,6,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-09,8.25,2022,5,9,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-10,8.25,2022,5,10,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-11,8.25,2022,5,11,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-12,8.25,2022,5,12,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-13,8.25,2022,5,13,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-16,8.25,2022,5,16,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-17,8.25,2022,5,17,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-18,8.25,2022,5,18,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-19,8.25,2022,5,19,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-20,8.25,2022,5,20,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-23,8.25,2022,5,23,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-24,8.25,2022,5,24,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-25,8.25,2022,5,25,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-26,8.25,2022,5,26,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-27,8.25,2022,5,27,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-30,8.25,2022,5,30,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-05-31,8.25,2022,5,31,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-01,8.25,2022,6,1,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-02,8.25,2022,6,2,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-03,8.25,2022,6,3,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-06,8.25,2022,6,6,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-07,8.25,2022,6,7,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-08,9.0,2022,6,8,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-09,9.0,2022,6,9,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-10,9.0,2022,6,10,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-13,9.0,2022,6,13,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-14,9.0,2022,6,14,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-15,9.0,2022,6,15,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-16,9.0,2022,6,16,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-17,9.0,2022,6,17,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-20,9.0,2022,6,20,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-22,9.0,2022,6,22,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-23,9.0,2022,6,23,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-24,9.0,2022,6,24,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-28,9.0,2022,6,28,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-29,9.0,2022,6,29,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-06-30,9.0,2022,6,30,2
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-01,9.0,2022,7,1,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-04,9.0,2022,7,4,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-05,9.0,2022,7,5,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-06,9.0,2022,7,6,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-07,9.0,2022,7,7,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-08,9.0,2022,7,8,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-11,9.0,2022,7,11,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-12,9.0,2022,7,12,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-13,9.0,2022,7,13,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-14,9.75,2022,7,14,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-15,9.75,2022,7,15,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-18,9.75,2022,7,18,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-19,9.75,2022,7,19,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-20,9.75,2022,7,20,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-21,9.75,2022,7,21,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-22,9.75,2022,7,22,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-25,9.75,2022,7,25,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-26,9.75,2022,7,26,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-27,9.75,2022,7,27,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-28,9.75,2022,7,28,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-07-29,9.75,2022,7,29,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-01,9.75,2022,8,1,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-02,9.75,2022,8,2,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-03,9.75,2022,8,3,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-04,9.75,2022,8,4,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-05,9.75,2022,8,5,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-08,9.75,2022,8,8,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-09,9.75,2022,8,9,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-10,9.75,2022,8,10,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-11,9.75,2022,8,11,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-12,9.75,2022,8,12,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-16,9.75,2022,8,16,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-17,9.75,2022,8,17,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-18,9.75,2022,8,18,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-19,9.75,2022,8,19,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-22,9.75,2022,8,22,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-23,9.75,2022,8,23,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-24,9.75,2022,8,24,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-25,9.75,2022,8,25,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-26,9.75,2022,8,26,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-29,9.75,2022,8,29,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-30,9.75,2022,8,30,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-08-31,9.75,2022,8,31,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-01,9.75,2022,9,1,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-02,9.75,2022,9,2,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-05,9.75,2022,9,5,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-06,9.75,2022,9,6,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-07,10.75,2022,9,7,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-08,10.75,2022,9,8,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-09,10.75,2022,9,9,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-12,10.75,2022,9,12,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-13,10.75,2022,9,13,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-14,10.75,2022,9,14,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-15,10.75,2022,9,15,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-20,10.75,2022,9,20,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-21,10.75,2022,9,21,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-22,10.75,2022,9,22,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-23,10.75,2022,9,23,3
F022.TPM.TIN.D001.NO.Z.D,Tasa de Política Monetaria,DAILY,2022-09-26,10.75,2022,9,26,3
